,HOME_LAST_GAME_OE,HOME_LAST_GAME_HOME_WIN_PCTG,HOME_NUM_REST_DAYS,HOME_LAST_GAME_AWAY_WIN_PCTG,HOME_LAST_GAME_TOTAL_WIN_PCTG,HOME_LAST_GAME_ROLLING_SCORING_MARGIN,HOME_LAST_GAME_ROLLING_OE,HOME_W,SEASON,AWAY_LAST_GAME_OE,AWAY_LAST_GAME_HOME_WIN_PCTG,AWAY_NUM_REST_DAYS,AWAY_LAST_GAME_AWAY_WIN_PCTG,AWAY_LAST_GAME_TOTAL_WIN_PCTG,AWAY_LAST_GAME_ROLLING_SCORING_MARGIN,AWAY_LAST_GAME_ROLLING_OE
413,0.5327102803738317,0.5294117647058824,2.0,0.4166666666666667,0.4634146341463415,-7.0,0.5284401646332842,1,2022-23,0.5328467153284672,0.7272727272727273,2.0,0.38095238095238093,0.5581395348837209,-6.333333333333333,0.513990069440976
414,0.5258620689655172,0.5555555555555556,3.0,0.391304347826087,0.4634146341463415,1.6666666666666667,0.5999567734380985,0,2022-23,0.4838709677419355,0.7272727272727273,2.0,0.35,0.5476190476190477,-4.333333333333333,0.5351512560746062
415,0.5636363636363636,0.55,2.0,0.45454545454545453,0.5,-16.0,0.5489771860481242,1,2022-23,0.5252525252525253,0.7272727272727273,2.0,0.3684210526315789,0.5609756097560976,-10.0,0.5294164890495167
416,0.6299212598425197,0.5714285714285714,2.0,0.2777777777777778,0.4358974358974359,13.0,0.6086266354863538,1,2022-23,0.5963302752293578,0.7272727272727273,1.0,0.3888888888888889,0.575,-4.666666666666667,0.5309989806320082
417,0.44545454545454544,0.35294117647058826,2.0,0.21052631578947367,0.2777777777777778,-19.666666666666668,0.5013825119885725,0,2022-23,0.6698113207547169,0.75,2.0,0.35294117647058826,0.5675675675675675,7.0,0.6207358780395907
418,0.625,0.3684210526315789,2.0,0.3125,0.34285714285714286,-1.6666666666666667,0.5996920440863202,0,2022-23,0.6209677419354839,0.75,2.0,0.3125,0.5555555555555556,9.666666666666666,0.6148567421358445
419,0.5714285714285714,0.7368421052631579,2.0,0.3125,0.5428571428571428,6.666666666666667,0.5823223234844527,1,2022-23,0.512396694214876,0.375,2.0,0.2222222222222222,0.29411764705882354,-5.0,0.5730901028018545
420,0.6521739130434783,0.7222222222222222,2.0,0.3125,0.5294117647058824,6.666666666666667,0.5653155207633643,1,2022-23,0.6293103448275862,0.4444444444444444,2.0,0.625,0.5294117647058824,-5.0,0.6202705579388991
421,0.5233644859813084,0.7058823529411765,2.0,0.3125,0.5151515151515151,0.3333333333333333,0.5161485154809587,1,2022-23,0.6048387096774194,0.5,2.0,0.3125,0.40625,-14.666666666666666,0.5543673383331827
422,0.5338983050847458,0.4,2.0,0.1875,0.2903225806451613,-12.333333333333334,0.5352191881146683,0,2022-23,0.5204081632653061,0.7058823529411765,2.0,0.26666666666666666,0.5,-2.0,0.502512400270815
