,CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
123,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,1,10,1,5,240,0,37,74,0.5,12,27,0.444,15,22,0.682,8,34,52,26,21,7,20,6,101,52.0,101.0,0,0.5625,-3.0,2022-23,2022-11-28,0022200299,0,1,0.6363636363636364,0.4,0.5238095238095238,-5.666666666666667,0.5269120247568524,1.0
124,Atlanta,Hawks,1610612737,0,1,0,1,0,0,3,6,1,5,240,0,35,88,0.398,10,36,0.278,18,19,0.947,8,34,48,24,12,6,12,3,98,48.0,98.0,0,0.5086206896551724,-8.0,2022-23,2022-11-27,0022200293,1,0,0.6363636363636364,0.4444444444444444,0.55,-1.6666666666666667,0.5202029852088298,2.0
125,OPPONENTS, Heat,1610612748,1,0,0,0,1,0,2,4,1,5,240,0,40,82,0.488,9,33,0.273,17,19,0.895,6,40,50,28,16,8,14,5,106,50.0,106.0,0,0.576271186440678,8.0,2022-23,2022-11-27,0022200293,0,1,0.6666666666666666,0.2222222222222222,0.47619047619047616,6.333333333333333,0.5573408059892572,2.0
126,Houston,Rockets,1610612745,1,0,1,0,0,0,1,9,1,5,240,0,41,87,0.471,12,35,0.343,34,41,0.829,22,37,68,25,29,9,22,4,128,68.0,128.0,1,0.5892857142857143,6.0,2022-23,2022-11-25,0022200278,1,0,0.2857142857142857,0.18181818181818182,0.2222222222222222,-3.0,0.5242358216496147,5.0
127,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,1,7,1,5,240,0,39,82,0.476,15,39,0.385,29,36,0.806,6,22,35,14,26,9,14,6,122,35.0,122.0,0,0.5096153846153846,-6.0,2022-23,2022-11-25,0022200278,0,1,0.7,0.4444444444444444,0.5789473684210527,-3.0,0.5258039982616253,2.0
128,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,5,1,5,240,0,41,92,0.446,11,30,0.367,22,23,0.957,10,37,52,23,20,9,13,6,115,52.0,115.0,0,0.5423728813559322,9.0,2022-23,2022-11-23,0022200263,1,0,0.7,0.5,0.6111111111111112,-0.3333333333333333,0.5492095143142003,2.0
129,OPPONENTS, Kings,1610612758,0,1,0,0,0,1,1,6,1,5,240,0,41,89,0.461,9,31,0.29,15,21,0.714,10,38,54,27,23,6,19,2,106,54.0,106.0,0,0.544,-9.0,2022-23,2022-11-23,0022200263,0,1,0.6666666666666666,0.5,0.5882352941176471,1.0,0.5697325498575498,1.0
130,Cleveland,Cavaliers,1610612739,1,0,1,0,0,0,1,4,1,5,240,0,42,70,0.6,10,19,0.526,20,23,0.87,3,34,41,24,17,8,20,3,114,41.0,114.0,0,0.5945945945945946,12.0,2022-23,2022-11-21,0022200248,1,0,0.875,0.4444444444444444,0.6470588235294118,16.0,0.5945533581897219,1.0
131,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,1,6,1,5,240,0,38,87,0.437,11,34,0.324,15,17,0.882,10,25,41,24,21,11,17,3,102,41.0,102.0,0,0.5254237288135594,-12.0,2022-23,2022-11-21,0022200248,0,1,0.6666666666666666,0.5,0.5882352941176471,-11.666666666666666,0.5479057333494023,2.0
132,Atlanta,Hawks,1610612737,1,0,1,0,0,0,1,7,1,5,265,0,46,92,0.5,7,25,0.28,25,32,0.781,11,39,57,23,20,5,15,5,124,57.0,124.0,1,0.5798319327731093,2.0,2022-23,2022-11-19,0022200235,1,0,0.6666666666666666,0.5714285714285714,0.625,-2.6666666666666665,0.5739656916127505,3.0
133,OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,1,9,1,5,265,0,48,108,0.444,8,37,0.216,18,22,0.818,17,34,60,27,25,11,14,6,122,60.0,122.0,1,0.5681818181818182,-2.0,2022-23,2022-11-19,0022200235,0,1,0.8571428571428571,0.3,0.5294117647058824,3.3333333333333335,0.5940231135754992,3.0
134,Atlanta,Hawks,1610612737,0,1,0,1,0,0,0,5,1,5,240,0,42,101,0.416,7,32,0.219,10,13,0.769,14,31,50,21,11,5,9,5,101,50.0,101.0,0,0.5384615384615384,-25.0,2022-23,2022-11-16,0022200214,1,0,0.625,0.5714285714285714,0.6,-7.333333333333333,0.553102173791829,2.0
135,OPPONENTS, Celtics,1610612738,1,0,0,0,1,0,1,4,1,5,240,0,48,88,0.545,21,46,0.457,9,10,0.9,6,43,53,29,20,4,15,8,126,53.0,126.0,0,0.6111111111111112,25.0,2022-23,2022-11-16,0022200214,0,1,0.8571428571428571,0.75,0.8,12.666666666666666,0.5826922094508301,2.0
136,Milwaukee,Bucks,1610612749,0,1,0,1,0,0,2,12,1,5,240,0,34,82,0.415,6,29,0.207,32,41,0.78,11,35,58,21,26,4,17,3,106,58.0,106.0,1,0.5045871559633027,-15.0,2022-23,2022-11-14,0022200204,1,0,0.875,0.6,0.7692307692307693,-9.666666666666666,0.5080204106249957,3.0
137,OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,0,6,1,5,240,0,44,92,0.478,7,20,0.35,26,30,0.867,13,32,51,23,23,4,9,4,121,51.0,121.0,0,0.6036036036036037,15.0,2022-23,2022-11-14,0022200204,0,1,0.7142857142857143,0.5714285714285714,0.6428571428571429,4.0,0.5432056375795034,2.0
138,Philadelphia,76ers,1610612755,1,0,1,0,0,0,0,11,1,5,240,0,44,80,0.55,8,24,0.333,25,31,0.806,2,29,42,24,26,10,12,5,121,42.0,121.0,0,0.5964912280701754,12.0,2022-23,2022-11-12,0022200188,1,0,0.42857142857142855,0.5,0.46153846153846156,5.0,0.5181501870937955,2.0
139,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,1,10,1,5,240,0,40,89,0.449,6,24,0.25,23,27,0.852,12,31,53,20,19,4,19,2,109,53.0,109.0,0,0.5172413793103449,-12.0,2022-23,2022-11-12,0022200188,0,1,0.7142857142857143,0.5,0.6153846153846154,-3.0,0.5388548300790895,2.0
140,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,5,1,5,240,0,39,88,0.443,6,26,0.231,20,23,0.87,11,43,59,19,22,8,18,2,104,59.0,104.0,0,0.5087719298245614,9.0,2022-23,2022-11-10,0022200173,1,0,0.7142857142857143,0.6,0.6666666666666666,7.333333333333333,0.5549656271395756,1.0
141,OPPONENTS, 76ers,1610612755,0,1,0,0,0,1,0,4,1,5,240,0,32,83,0.386,6,30,0.2,25,30,0.833,9,36,49,15,22,10,17,5,95,49.0,95.0,0,0.44339622641509435,-9.0,2022-23,2022-11-10,0022200173,0,1,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.4872987803617422,3.0
142,Atlanta,Hawks,1610612737,0,1,0,1,0,0,0,6,1,5,240,0,51,109,0.468,8,28,0.286,9,11,0.818,17,37,60,24,16,5,11,5,119,60.0,119.0,0,0.5905511811023622,-6.0,2022-23,2022-11-09,0022200162,1,0,0.6666666666666666,0.6,0.6363636363636364,5.333333333333333,0.5747689232586612,2.0
143,OPPONENTS, Jazz,1610612762,1,0,0,0,1,0,0,7,1,5,240,0,44,94,0.468,17,39,0.436,20,24,0.833,13,34,54,27,20,5,13,6,125,54.0,125.0,0,0.5867768595041323,6.0,2022-23,2022-11-09,0022200162,0,1,1.0,0.625,0.7692307692307693,12.333333333333334,0.573521833589803,2.0
144,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,9,1,5,240,0,46,99,0.465,11,29,0.379,14,17,0.824,12,36,57,23,18,11,12,3,117,57.0,117.0,0,0.5655737704918032,19.0,2022-23,2022-11-07,0022200149,1,0,0.8,0.6,0.7,11.666666666666666,0.5668949075106298,2.0
145,OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,1,12,1,5,240,0,36,87,0.414,13,40,0.325,13,16,0.813,6,35,53,21,18,5,19,9,98,53.0,98.0,0,0.47107438016528924,-19.0,2022-23,2022-11-07,0022200149,0,1,1.0,0.6666666666666666,0.9,2.6666666666666665,0.5298318109322895,2.0
146,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,8,1,5,265,0,47,103,0.456,9,36,0.25,21,25,0.84,12,38,58,28,23,12,13,8,124,58.0,124.0,0,0.5681818181818182,3.0,2022-23,2022-11-05,0022200134,1,0,0.75,0.6,0.6666666666666666,-4.666666666666667,0.5599421330648525,3.0
147,OPPONENTS, Pelicans,1610612740,0,1,0,0,0,1,0,12,1,5,265,0,47,108,0.435,7,23,0.304,20,28,0.714,19,40,71,23,24,8,16,6,121,71.0,121.0,0,0.546875,-3.0,2022-23,2022-11-05,0022200134,0,1,0.6666666666666666,0.5,0.5555555555555556,1.0,0.5709821428571429,1.0
148,New York,Knicks,1610612752,0,1,0,1,0,0,1,10,1,5,240,0,37,90,0.411,10,36,0.278,15,20,0.75,12,40,62,23,19,3,17,9,99,62.0,99.0,0,0.5084745762711864,-13.0,2022-23,2022-11-02,0022200110,1,0,0.75,0.0,0.42857142857142855,-12.333333333333334,0.5333804143126177,3.0
149,OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,2,12,1,5,240,0,44,107,0.411,12,34,0.353,12,16,0.75,17,34,63,28,18,11,9,4,112,63.0,112.0,0,0.5669291338582677,13.0,2022-23,2022-11-02,0022200110,0,1,0.6666666666666666,0.6,0.625,-8.333333333333334,0.5576826965948897,2.0
150,Toronto,Raptors,1610612761,1,0,1,0,0,0,1,11,1,5,240,0,46,92,0.5,14,34,0.412,33,40,0.825,12,32,55,25,22,13,7,9,139,55.0,139.0,0,0.6339285714285714,30.0,2022-23,2022-10-31,0022200099,1,0,0.75,0.3333333333333333,0.5714285714285714,6.0,0.5933771656810872,3.0
151,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,0,11,1,5,240,0,39,84,0.464,11,29,0.379,20,25,0.8,7,30,48,28,27,1,18,4,109,48.0,109.0,1,0.5447154471544715,-30.0,2022-23,2022-10-31,0022200099,0,1,0.6666666666666666,0.5,0.5714285714285714,-4.666666666666667,0.598039651975467,2.0
152,Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,11,1,5,240,0,45,92,0.489,14,36,0.389,19,29,0.655,14,35,60,24,18,8,12,5,123,60.0,123.0,0,0.6052631578947368,8.0,2022-23,2022-10-29,0022200085,1,0,1.0,1.0,1.0,10.0,0.5577485380116959,1.0
153,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,1,7,1,5,240,0,45,94,0.479,13,29,0.448,12,15,0.8,12,30,49,19,23,5,13,2,115,49.0,115.0,0,0.5614035087719298,-8.0,2022-23,2022-10-29,0022200085,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,7.0,0.6106707348080346,1.0
154,Detroit,Pistons,1610612765,0,1,0,1,0,0,1,9,1,5,240,0,37,86,0.43,7,32,0.219,31,38,0.816,14,28,51,18,22,2,11,4,112,51.0,112.0,0,0.5445544554455446,-24.0,2022-23,2022-10-28,0022200070,1,0,0.3333333333333333,0.0,0.16666666666666666,-16.666666666666668,0.5219967161222603,2.0
155,OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,1,6,1,5,240,0,55,97,0.567,12,29,0.414,14,18,0.778,10,35,51,31,26,5,7,8,136,51.0,136.0,0,0.688,24.0,2022-23,2022-10-28,0022200070,0,1,0.6666666666666666,1.0,0.8,4.0,0.6048227815916604,2.0
156,Detroit,Pistons,1610612765,0,1,0,1,0,0,1,12,1,5,240,0,42,91,0.462,14,32,0.438,15,22,0.682,10,30,52,23,25,4,14,6,113,52.0,113.0,0,0.5508474576271186,-5.0,2022-23,2022-10-26,0022200057,1,0,0.5,0.0,0.2,-11.666666666666666,0.518444666001994,1.0
157,OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,0,9,1,5,240,0,45,91,0.495,8,22,0.364,20,25,0.8,10,36,55,22,20,6,12,12,118,55.0,118.0,1,0.5826086956521739,5.0,2022-23,2022-10-26,0022200057,0,1,0.6666666666666666,1.0,0.75,-0.6666666666666666,0.5543512368762131,3.0
158,Atlanta,Hawks,1610612737,0,1,0,1,0,0,0,7,1,5,240,0,39,95,0.411,8,35,0.229,23,28,0.821,16,29,52,23,21,8,12,9,109,52.0,109.0,0,0.543859649122807,-17.0,2022-23,2022-10-23,0022200038,1,0,0.6666666666666666,,0.6666666666666666,1.0,0.5601483383254885,2.0
159,OPPONENTS, Hornets,1610612766,1,0,0,0,1,0,1,9,1,5,240,0,47,90,0.522,11,26,0.423,21,30,0.7,14,38,61,28,24,7,14,6,126,61.0,126.0,0,0.635593220338983,17.0,2022-23,2022-10-23,0022200038,0,1,0.0,1.0,0.6666666666666666,10.666666666666666,0.6054647458345456,2.0
160,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,7,1,5,240,0,40,89,0.449,13,31,0.419,15,16,0.938,9,37,53,26,22,10,17,2,108,53.0,108.0,0,0.5365853658536586,10.0,2022-23,2022-10-21,0022200020,1,0,1.0,,1.0,10.0,0.5682926829268293,2.0
161,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,6,1,5,240,0,33,80,0.413,8,34,0.235,24,30,0.8,10,34,50,16,19,9,19,7,98,50.0,98.0,0,0.4666666666666667,-10.0,2022-23,2022-10-21,0022200020,0,1,,0.0,0.0,-7.0,0.5072463768115942,2.0
162,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,9,1,5,240,0,45,90,0.5,7,25,0.28,20,24,0.833,4,34,47,30,18,12,9,5,117,47.0,117.0,0,0.6,10.0,2022-23,2022-10-19,0022200005,1,0,1.0,,1.0,10.0,0.6,
163,OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,1,5,1,5,240,0,42,98,0.429,9,35,0.257,14,15,0.933,15,39,59,25,20,4,16,3,107,59.0,107.0,0,0.5403225806451613,-10.0,2022-23,2022-10-19,0022200005,0,1,,0.0,0.0,-10.0,0.5403225806451613,
164,Boston,Celtics,1610612738,1,0,1,0,0,0,2,6,1,5,240,0,45,81,0.556,15,44,0.341,16,21,0.762,13,40,59,37,14,4,21,7,121,59.0,121.0,0,0.6507936507936508,19.0,2022-23,2023-04-07,0022201206,1,0,0.775,0.6097560975609756,0.691358024691358,7.0,0.5810051184992965,2.0
165,OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,1,4,1,5,240,0,40,93,0.43,9,31,0.29,13,17,0.765,12,23,39,21,17,12,8,2,102,39.0,102.0,0,0.5545454545454546,-19.0,2022-23,2023-04-07,0022201206,0,1,0.65,0.34146341463414637,0.49382716049382713,-1.0,0.5645175543111324,2.0
